family,run_id,repeat,region,level_id,label,order_index,clients,rows_per_commit,row_bytes,target_wal_mbps,rtt_ms,duration_sec,n_samples,lag_median_ms,lag_p95_ms,lag_mean_ms,lag_p05_ms,lag_max_ms,write_lag_median_ms,flush_lag_median_ms,lag_bytes_median,lag_bytes_p95,wal_mbps_mean,wal_mbps_sd,wal_mbps_level,commits_per_sec,rows_per_sec,wal_bytes_delta,xact_commit_delta,tup_inserted_delta,wal_bytes_per_row,manifest_measured_wal_mbps,loadgen_commits,loadgen_rows,loadgen_commits_per_sec,loadgen_rows_per_sec,sql_errors,setpoint_error_pct,exceeded_capacity,pre_drained,post_drained,pre_start_backlog,post_drain_sec,lag_growth_bytes_per_sec,peak_lag_bytes,pub_cpu_mean,load_seconds,lag_median_first60_ms,lag_median_third1_ms,lag_median_third2_ms,lag_median_third3_ms,sub_rows_applied_per_sec,sub_commits_per_sec,sub_cpu_mean,sub_disk_write_mbps
C_batching,C_batching_rep2,2,centralus,C05,500 rows/commit @ 16 MB/s,1,16,500,1000,16,0.0,360,300,9.123999999999999,26.11265000000001,12.760263333333333,7.983549999999999,41.407,9.124,79.8055,751172.0,4515162.4,17.313822615976235,27.941389722945583,17.994477908692673,25.322057301925568,11002.695581216383,6463841745,9096,3952306,1635.4608537395636,17.151,7936,3968000,22.01,11006.45,0,7.2,False,True,True,0,10.0,4438.3,17482224,23.831333333333333,360.8,9.087,9.0455,9.096,9.204,10982.87436944748,24.29947958881478,4.588628762541806,32.35309303755654
C_batching,C_batching_rep2,2,centralus,C06,1000 rows/commit @ 16 MB/s,4,16,1000,1000,16,0.0,360,301,21.435,60.095000000000006,28.85517940199336,15.945999999999998,162.27,21.435,69.56,0.0,6028080.0,16.91566866964572,20.943072709959306,17.611610695053812,14.842785466767912,10993.041176649478,6357500101,5358,3968306,1602.0690191230212,16.787,3968,3968000,10.99,10994.07,0,4.9,False,True,True,0,10.0,1602.5,18095432,25.231893687707643,361.2,22.1855,20.552999999999997,21.330999999999996,22.680500000000002,10921.791001942622,13.245630625082786,4.3821782178217825,32.209346042234664
C_batching,C_batching_rep3,3,centralus,C01,1 rows/commit @ 16 MB/s,3,16,1,1000,16,0.0,360,301,22.355,27.529,19.293993355481728,2.722,47.805,22.355,26.241,25344.0,1285072.0,17.649503926789503,34.348971285792274,18.209781487173387,10545.492542936234,10542.980805088035,6568385327,3803827,3802921,1727.1947871123275,17.339,3802615,3802615,10535.87,10535.87,0,8.4,False,True,True,0,10.0,-142.8,1591632,9.738205980066446,361.3,21.674,20.695999999999998,22.768,22.9405,10515.07560793419,10516.554234918758,5.744666666666667,37.50889750764737
C_batching,C_batching_rep3,3,centralus,C02,10 rows/commit @ 16 MB/s,6,16,10,1000,16,0.0,360,300,16.2165,18.75055,15.525323333333333,4.93655,24.334999999999997,16.216500000000003,17.229000000000003,89208.0,1222259.2000000002,17.587625556210046,33.31095724664308,18.172538146220862,1087.0485867254934,10839.910886007896,6528447471,390520,3894216,1676.4471901404545,17.294,390408,3904080,1082.68,10826.8,0,8.1,False,True,True,0,10.0,-3514.2,1890776,5.013,360.8,15.839500000000001,16.182000000000002,16.1205,16.482,10737.611883885198,1075.995101356705,3.8557046979865772,38.121218695942275
C_batching,C_batching_rep3,3,centralus,C03,50 rows/commit @ 16 MB/s,2,16,50,1000,16,0.0,360,300,16.909,21.196900000000007,16.728066666666667,10.43455,71.02,16.909,19.6195,253136.0,1581530.4000000001,17.144633597513344,24.603187724934802,17.821006275235618,222.26381678267273,10945.968441285302,6404259028,79874,3933606,1628.0885853845048,16.985,78944,3947200,218.97,10948.3,0,6.2,False,True,True,0,10.0,-1276.8,7790496,7.475666666666666,360.8,16.226,16.012,17.194,17.2995,10873.943491430991,219.79058266553562,4.078595317725752,35.9846582795315
C_batching,C_batching_rep3,3,centralus,C04,100 rows/commit @ 16 MB/s,4,16,100,1000,16,0.0,360,301,15.664000000000001,19.516,15.254126245847177,8.712,24.46,15.664000000000001,44.366,301000.0,1521920.0,16.016628482591972,1.4316318741274778,16.828165672185893,114.46753496799896,11111.186723298568,6062651077,41239,4003006,1514.5246040100865,16.051,40090,4009000,111.2,11120.17,0,0.3,False,True,True,0,10.0,932.4,1958808,9.414617940199337,360.8,15.3305,15.414000000000001,16.628999999999998,15.3435,11087.757033789158,113.20296598475436,4.265666666666667,31.499571856468354
C_batching,C_batching_rep3,3,centralus,C05,500 rows/commit @ 16 MB/s,1,16,500,1000,16,0.0,360,299,9.229,55.27889999999999,19.714578595317725,7.590000000000001,74.751,9.229,78.28999999999999,752152.0,6787283.199999999,16.107791079023887,8.65835486979849,16.933330331468365,25.65573415312159,11175.075753524421,6097936547,9239,4024306,1515.2765587408114,16.085,8048,4024000,22.28,11141.01,0,0.5,False,True,True,0,10.0,4469.7,8317640,25.4304347826087,361.5,8.940999999999999,9.1595,9.191500000000001,9.286000000000001,11044.591491595454,24.428478629505204,4.473597359735973,32.7552623988919
C_batching,C_batching_rep3,3,centralus,C06,1000 rows/commit @ 16 MB/s,5,16,1000,1000,16,0.0,360,300,17.853499999999997,46.426,26.220206666666666,13.27475,135.87,17.8535,82.82300000000001,461964.0,4592236.0,17.276114207970576,26.662199650326777,17.964479187465987,14.30375951114606,10988.76449230598,6457977143,5142,3950306,1634.8042766813508,17.055,3950,3950000,10.95,10946.1,0,6.6,False,True,True,0,10.0,2978.7,14841592,24.450333333333333,361.1,17.085,17.131,19.809,18.747,10856.70040399629,13.188674172746666,4.365333333333333,32.03759521163849
D_rowsize,D_rowsize_rep1,1,centralus,D01,100 B rows @ 6 MB/s,4,16,1,100,6,0.0,360,301,48.411,53.367,43.411777408637874,15.75,59.062999999999995,48.411,49.048,9096.0,1110832.0,6.015286473485361,0.27040081686129824,6.312045953136526,9682.34314823872,9679.104638157012,2274551396,3489041,3487874,652.1311824911106,6.013,3487838,3487838,9674.17,9674.17,0,0.2,False,True,True,440,10.0,-329.6,1139328,7.168438538205979,360.8,46.080000000000005,47.855000000000004,48.965,48.6525,9650.588033072667,9652.800041535864,5.183277591973245,10.276107394425155
D_rowsize,D_rowsize_rep1,1,centralus,D02,1000 B rows @ 6 MB/s,1,16,1,1000,6,0.0,360,300,21.970499999999998,24.42075,21.43648333333333,15.447950000000002,26.186,21.970499999999998,22.204,10996.0,1103068.0,5.9787816383552155,0.30784195235928347,6.306134939433765,4042.321376568683,4040.0414638853895,2265316805,1452100,1451281,1560.9084698276902,6.006,1454956,1454956,4036.45,4036.45,0,0.1,False,True,True,22224,10.0,1595.6,1231256,4.798666666666667,360.7,21.4015,21.8595,22.005,22.11,4005.4461780026436,4006.9172054473966,2.067892976588629,13.537963599936191
D_rowsize,D_rowsize_rep1,1,centralus,D03,10000 B rows @ 6 MB/s,6,16,1,10000,6,0.0,360,300,7.1155,7.669700000000001,6.735796666666666,2.678350000000001,13.336,7.1155,163.8895,54880.0,329917.20000000007,6.002401268875465,0.42785335939040764,6.306878018806162,554.101678506089,3855.3460161116436,2265438291,199034,1384845,1635.8785936332224,6.008,198439,198439,550.5,550.5,0,0.1,False,True,True,440,10.0,-1215.7,1155752,3.3289999999999997,360.7,6.922,7.12,7.042,7.1585,3848.1130713704097,551.9718158823317,1.9936666666666667,13.38411623311732
D_rowsize,D_rowsize_rep1,1,centralus,D04,50000 B rows @ 6 MB/s,3,16,1,50000,6,0.0,360,301,4.0,5.043,3.9864916943521593,2.285,7.924,4.0,159.682,67416.0,320176.0,6.016397105503854,0.6361110605576495,6.299296815178329,119.1799787016351,3126.9314895548296,2268920647,42927,1126278,2014.5298469827164,5.995,41714,41714,115.66,115.66,0,-0.1,False,True,True,496,10.0,-660.6,1403272,3.365116279069767,361.0,4.1370000000000005,3.9189999999999996,4.002,4.0045,3117.3797057948514,117.66985908136108,0.9426666666666665,12.539333662836237
D_rowsize,D_rowsize_rep1,1,centralus,D05,100000 B rows @ 6 MB/s,2,16,1,100000,6,0.0,360,301,3.438,5.061000000000001,3.492817275747509,1.16,8.165000000000001,3.438,136.016,105680.0,322824.0,6.709105077759085,14.620912979875532,6.931533078885748,60.675935129317914,2984.8029376901727,2496798552,21856,1075152,2322.2749453100587,6.599,20676,20676,57.36,57.36,0,10.0,False,True,True,56,10.0,618.5,1318112,3.7112956810631226,360.8,4.025,3.6510000000000002,3.4295,3.322,2940.5879741119243,58.75629558956123,1.0653465346534652,14.891326438495737
D_rowsize,D_rowsize_rep1,1,centralus,D06,250000 B rows @ 6 MB/s,5,16,1,250000,6,0.0,360,301,3.1809999999999996,6.439,2.9504318936877074,1.173,8.705,3.1809999999999996,154.183,262408.0,537560.0,6.018203661493994,2.5074677414854567,6.320336317018002,26.827711152481015,2984.711271140482,2276504674,9663,1075055,2117.5704256991503,6.016,8465,8465,23.47,23.47,0,0.3,False,True,True,6352,10.0,-811.8,2680224,8.595348837209302,360.9,2.449,3.251,2.927,2.7560000000000002,2954.9540629973985,25.473058362675292,1.491089108910891,14.707678307040192
D_rowsize,D_rowsize_rep2,2,centralus,D01,100 B rows @ 6 MB/s,2,16,1,100,6,0.0,360,301,48.957,54.122,43.42655149501661,10.971,69.20700000000001,48.957,49.54,9176.0,1107088.0,6.007857514681674,0.18176860082846782,6.290056258668182,9652.82857017631,9649.595988109715,2266892345,3478812,3477647,651.8465919628991,6.0,3484237,3484237,9662.06,9662.06,0,0.0,False,True,True,496,10.0,-335.6,1125848,7.062126245847176,361.0,47.079,48.476,49.193,49.4325,9602.566303727515,9604.79828170737,5.5462046204620465,10.059527192937052
D_rowsize,D_rowsize_rep2,2,centralus,D02,1000 B rows @ 6 MB/s,5,16,1,1000,6,0.0,360,300,22.054000000000002,24.77185,19.96435,7.8972999999999995,46.177,22.054,22.7565,9636.0,1100518.8,6.473523152959715,10.540602436443635,6.726019125756906,3956.3938723025835,3953.816219345362,2416265422,1421301,1420375,1701.1461212707911,6.402,1423771,1423771,3949.26,3949.26,0,6.7,False,True,True,56,10.0,613.8,1148864,5.367666666666667,360.8,21.399,21.813000000000002,22.2645,21.7915,3933.960814719381,3935.4360067012035,2.5586666666666664,13.646685874991764
D_rowsize,D_rowsize_rep2,2,centralus,D03,10000 B rows @ 6 MB/s,4,16,1,10000,6,0.0,360,300,7.2545,7.876,6.766353333333333,2.3414000000000006,11.052,7.2545,175.34850000000003,56200.0,1092405.6,5.997608130667885,0.4710769813100277,6.315696608226163,554.7112050105753,3859.6714053465503,2268629363,199255,1386413,1636.330128900984,6.019,198759,198759,551.56,551.56,0,0.3,False,True,True,0,10.0,-1202.5,1190296,3.14,360.7,7.1225000000000005,7.228,7.279,7.2735,3829.715022833793,549.3337129412714,0.925,13.360553288246034
D_rowsize,D_rowsize_rep2,2,centralus,D04,50000 B rows @ 6 MB/s,6,16,1,50000,6,0.0,360,300,3.936,4.9014999999999995,3.78365,1.2044,5.771,3.9360000000000004,164.00150000000002,105776.0,163314.40000000002,6.011393023360176,0.5739162362080549,6.314546387990343,119.35681596141858,3133.110155072048,2268186740,42873,1125414,2015.4243149632046,6.005,41749,41749,115.8,115.8,0,0.1,False,True,True,26312,10.0,814.8,1351104,3.352666666666667,360.8,3.9650000000000003,3.9425,3.9149999999999996,3.955,3116.2582537220965,117.63530875315234,2.372666666666667,13.519949859609047
D_rowsize,D_rowsize_rep2,2,centralus,D05,100000 B rows @ 6 MB/s,1,16,1,100000,6,0.0,360,301,2.3040000000000003,4.547,2.6282225913621264,1.605,10.263,2.3040000000000003,74.365,106256.0,426624.0,6.67653479896996,13.957860503427785,6.900489278287263,60.77087638627841,2984.677651665943,2485480197,21889,1075048,2311.9713696504714,6.566,20674,20674,57.34,57.34,0,9.4,False,True,True,0,10.0,-794.9,1460296,3.6897009966777405,361.0,2.296,2.3,2.2925000000000004,2.318,2951.4509485615704,58.969982958699035,1.2826666666666666,12.534419127320685
D_rowsize,D_rowsize_rep2,2,centralus,D06,250000 B rows @ 6 MB/s,3,16,1,250000,6,0.0,360,301,3.072,7.437,3.738441860465116,1.139,68.315,3.072,154.081,263640.0,802872.0,6.655553974223074,13.322737807874324,6.884455274064257,26.45425480820697,2933.734655808544,2479566721,9528,1056640,2346.652332866445,6.555,8320,8320,23.08,23.08,0,9.2,False,True,True,56,10.0,-498.6,2462720,8.664451827242525,360.8,3.108,3.1449999999999996,2.434,2.4000000000000004,2910.468803193039,25.125242589212995,1.179,14.058229011185187
D_rowsize,D_rowsize_rep3,3,centralus,D01,100 B rows @ 6 MB/s,4,16,1,100,6,0.0,360,300,48.262,56.9934,41.543116666666656,8.1468,59.367999999999995,48.262,49.853500000000004,9064.0,1112997.6,6.004743986755363,1.07502477718935,6.331807592970583,9608.558592737658,9605.373315924855,2276072103,3453954,3452809,659.1943264165495,6.025,3457998,3457998,9591.0,9591.0,0,0.4,False,True,True,440,10.0,3249.0,1286352,8.121333333333332,360.8,45.7885,45.219,49.571,47.925,9546.057852285128,9548.279143495974,5.466333333333333,10.217924118930874
D_rowsize,D_rowsize_rep3,3,centralus,D02,1000 B rows @ 6 MB/s,1,16,1,1000,6,0.0,360,300,22.151,24.70055,20.38902666666667,5.3187500000000005,44.054,22.151,22.645,10796.0,1098954.8,5.988976996252464,0.31652159378141564,6.296011063560323,4035.5864302210507,4033.120132735697,2261797628,1449756,1448870,1561.0769965559366,5.994,1452557,1452557,4028.25,4028.25,0,-0.1,False,True,True,0,10.0,2327.1,1140048,5.3629999999999995,360.8,21.409,22.0655,22.114,22.419999999999998,4009.0035410530413,4010.4820161176317,3.7333333333333334,13.31474235286595
D_rowsize,D_rowsize_rep3,3,centralus,D03,10000 B rows @ 6 MB/s,5,16,1,10000,6,0.0,360,301,7.093999999999999,7.617999999999999,6.856611295681064,4.751,12.402,7.093999999999999,164.875,51696.0,1052736.0,6.020783793784697,0.4787302101461116,6.301279093434508,553.5909639799017,3852.360459295494,2269715434,199403,1387617,1635.6930147151556,5.997,198231,198231,549.86,549.86,0,-0.1,False,True,True,20192,10.0,-1088.6,1154112,3.291029900332226,361.0,7.031,7.115,7.095000000000001,7.0665,3855.414459411642,553.008514501284,0.9418060200668897,13.386177183517121
D_rowsize,D_rowsize_rep3,3,centralus,D04,50000 B rows @ 6 MB/s,6,16,1,50000,6,0.0,360,301,4.011,5.1739999999999995,3.9992524916943526,1.663,22.924,4.011,172.458,108272.0,290080.0,6.059580281025548,1.8790511694041743,6.339800230132161,118.12966153867393,3103.446030900638,2283526055,42549,1117827,2042.8259963303803,6.046,41482,41482,115.06,115.06,0,0.8,False,True,True,22608,10.0,-979.5,1212016,2.5225913621262457,360.9,3.914,3.942,4.0205,4.0920000000000005,3091.3636086347346,116.69962804442372,0.422742474916388,14.307343245372289
D_rowsize,D_rowsize_rep3,3,centralus,D05,100000 B rows @ 6 MB/s,3,16,1,100000,6,0.0,360,300,2.489,4.31285,2.69336,1.3995000000000002,7.276999999999999,2.489,75.5015,108772.0,433118.80000000086,6.010717983616003,0.8402830600234381,6.3288403833785285,61.85191708637379,3043.8738274456455,2273195797,22216,1093300,2079.205887679502,6.028,21090,21090,58.51,58.51,0,0.5,False,True,True,56,10.0,-583.7,1291880,3.640333333333333,360.7,2.6105,2.5025,2.4715,2.473,3027.139198861802,60.42580228072246,1.4763333333333333,12.649654744548263
D_rowsize,D_rowsize_rep3,3,centralus,D06,250000 B rows @ 6 MB/s,2,16,1,250000,6,0.0,360,300,3.219,6.45045,3.2183833333333327,1.1508499999999997,8.108,3.219,148.067,263208.0,804381.6,6.023350323478178,2.210874394078412,6.337601820795151,26.88641998773216,2991.3334744971717,2276324658,9657,1074420,2118.6543977215615,6.025,8470,8470,23.5,23.5,0,0.4,False,True,True,440,10.0,-247.7,1602360,8.915666666666667,360.8,3.23,3.2165,3.23,3.1665,2974.312687568089,25.62818468284744,1.5304347826086957,12.315756533554511
E_duration,E_duration_rep1,1,centralus,E01,2 min @ 32 MB/s,1,16,10,1000,32,0.0,120,60,16.3345,22.001350000000002,15.70545,2.4271500000000006,23.5,16.334500000000002,17.352,839024.0,1489452.3999999997,31.999261882107625,1.6157525422616112,33.58475247401175,2220.931197466919,22178.60650322123,4002107882,264656,2642901,1514.2859615248547,31.897,266941,2669410,2212.98,22129.82,0,-0.3,False,True,True,0,10.0,9099.0,1553640,12.139999999999999,120.9,16.039,16.179499999999997,16.341500000000003,16.3765,21955.238033852154,2197.744710324044,7.831666666666668,64.73671158030554
E_duration,E_duration_rep1,1,centralus,E02,5 min @ 32 MB/s,2,16,10,1000,32,0.0,300,240,16.363500000000002,22.520599999999998,16.111695833333332,4.685150000000001,92.58,16.3635,18.6205,253608.0,2424740.7999999975,35.814263716645016,72.27544040402779,36.98621534580566,2178.61897081767,21755.60612486806,11083680425,652868,6519515,1700.0774482457668,35.122,651926,6519260,2167.89,21678.91,0,9.8,False,True,True,155696,10.0,8675.9,3764040,13.235833333333336,301.0,16.0205,16.2605,16.704,16.2735,21408.877858420037,2143.131236471622,8.035146443514643,87.81576309746906
E_duration,E_duration_rep1,1,centralus,E03,10 min @ 32 MB/s,3,16,10,1000,32,0.0,600,542,16.3345,22.142349999999986,16.116154981549816,5.014700000000001,144.74699999999999,16.3345,19.543000000000003,1065848.0,1608934.7999999993,32.86807358653669,27.63472234513041,34.382939559369554,2188.475469852822,21854.084612794457,20700332711,1317577,13157305,1573.2958011538078,32.733,1315705,13157050,2182.61,21826.12,0,2.3,False,True,True,0,10.0,-1320.5,14019920,12.607933579335793,603.1,16.061,16.372999999999998,16.657,15.878999999999998,21737.69567216457,2176.0096398487085,8.098890942698706,99.39298373160634
E_duration,E_duration_rep1,1,centralus,E04,20 min @ 32 MB/s,4,16,10,1000,32,0.0,1200,1141,15.809,22.866999999999997,19.43928834355828,4.044,1009.4929999999999,15.809,19.671,1067040.0,1966136.0,35.51250964753726,110.24465591364391,37.056917415086716,2167.395034533654,21638.429577198476,44538280032,2604967,26006978,1712.5511480803345,35.336,2600657,26006570,2164.4,21643.95,0,10.4,False,True,True,699864,10.0,8068.4,183666144,12.912007011393515,1202.0,16.202,16.526,16.1895,14.8595,21505.967362481064,2152.784300617185,10.751954022988507,107.78273529096971
E_duration,E_duration_rep1,1,centralus,E05,30 min @ 32 MB/s,5,16,10,1000,32,0.0,1800,1739,15.537,23.9922,18.225358826912018,3.401100000000001,1042.355,15.537,19.77,1060424.0,1897127.199999996,37.23287875083756,158.85057302878693,38.85915784978327,2160.6948312177824,21571.475458873785,70013158378,3892958,38865668,1801.413998030344,37.046,3886526,38865260,2156.93,21569.34,0,15.8,False,True,True,106272,10.0,-12399.0,324150880,12.87878090856814,1802.4,15.907000000000002,16.496000000000002,14.5,15.841000000000001,21519.932538898505,2154.093429077711,18.683999999999997,100.18338491831065
E_duration,E_duration_rep2,2,centralus,E01,2 min @ 32 MB/s,1,16,10,1000,32,0.0,120,60,16.887500000000003,22.9733,16.933716666666665,10.516549999999999,42.061,16.8875,20.135,1066808.0,1313953.9999999998,31.66434827739102,2.1395028450475233,33.68243823979978,2225.7094428647547,22226.554328714723,4013424744,265204,2648401,1515.4142986654967,32.014,267339,2673390,2219.45,22194.47,0,0.0,False,True,True,72664,10.0,18296.4,1558568,13.011666666666667,120.7,16.7785,16.7795,16.6445,17.3005,21367.017688581363,2139.0568844270874,7.558730158730159,73.35756675775
E_duration,E_duration_rep2,2,centralus,E02,5 min @ 32 MB/s,2,16,10,1000,32,0.0,300,240,17.0205,25.54235,17.568516666666667,5.96295,61.796,17.020500000000002,20.332000000000004,1054496.0,1531906.3999999997,32.947482767003386,22.98532847189748,34.49346413177323,2186.745325476302,21837.108559000015,10327113644,654697,6537885,1579.5801920651709,32.789,654922,6549220,2178.31,21783.1,0,2.5,False,True,True,208536,10.0,21059.0,36695224,12.17,300.9,16.94,16.924,16.9215,17.511499999999998,21545.813852916242,2156.8138659171705,7.883402489626556,83.46897274595642
E_duration,E_duration_rep2,2,centralus,E03,10 min @ 32 MB/s,3,16,10,1000,32,0.0,600,539,16.971,24.166999999999998,16.830267161410017,3.1816000000000004,219.265,16.971,20.279,1086976.0,2069005.599999998,36.45330775526421,113.21307339947083,37.716170154826486,2181.181848728835,21776.395090413178,22661603245,1310554,13084256,1731.974920469303,35.926,1308395,13083950,2176.07,21760.67,0,12.3,False,True,True,95176,10.0,2618.1,21808512,14.55992578849722,601.6,16.384,16.9725,17.316499999999998,16.740000000000002,21695.44676573952,2171.7875632445453,9.235859519408503,92.35732686539342
E_duration,E_duration_rep2,2,centralus,E04,20 min @ 32 MB/s,4,16,10,1000,32,0.0,1200,1138,15.988499999999998,34.709799999999255,23.95358787346221,2.8809,1042.538,15.988499999999998,20.6455,1084388.0,4862327.1999999685,38.213449944623775,149.71034202523379,39.79241870611513,2151.5119305239705,21484.648475824302,47773109201,2583015,25793568,1852.1326402380625,37.911,2579316,25793160,2146.94,21469.41,0,18.5,False,True,True,787024,10.0,72610.3,376445240,13.517574692442881,1201.8,16.602999999999998,17.014,16.492,14.701,21518.780719481063,2154.017386095232,13.621637426900586,113.5775505820134
E_duration,E_duration_rep2,2,centralus,E05,30 min @ 32 MB/s,5,16,10,1000,32,0.0,1800,1739,15.439,23.94959999999999,22.89179240943071,5.1144,1049.1809999999998,15.439,19.017,1065160.0,3088580.7999999803,33.32976697248566,43.09038545524709,35.07256866083073,2176.1723301553648,21726.277142141735,63171105438,3919622,39132376,1614.2926112638804,33.434,3913207,39132070,2172.12,21721.18,0,4.5,False,True,True,227168,10.0,62209.4,572737352,12.570500287521563,1801.9,17.055,16.586999999999996,14.805,15.14,21683.869091561613,2170.5004278746655,18.35451219512195,105.22102627065628
F_lat_centralindia,F_lat_centralindia_rep1,1,centralindia,F01,207.0 ms real RTT @ 6 MB/s (centralindia),1,16,1,1000,6,207.0,360,301,225.83100000000002,227.488,200.52833222591363,54.478,234.36499999999998,225.83100000000002,226.64100000000002,1107304.0,2206296.0,5.999425057048925,0.3412751916301528,6.3061072412370995,4040.0181441722957,4037.711453093017,2271814880,1455442,1454611,1561.8023512815453,6.003,1454305,1454305,4035.01,4035.01,0,0.1,False,True,True,6064,10.0,197.2,2238200,4.962458471760797,360.9,225.297,225.66,225.8465,225.84199999999998,4019.1157892052424,4020.5934674003593,1.842809364548495,19.679625943822476
F_lat_centralindia,F_lat_centralindia_rep2,2,centralindia,F01,207.0 ms real RTT @ 6 MB/s (centralindia),1,16,1,1000,6,207.0,360,301,224.55800000000002,226.668,200.91051495016612,54.212,234.119,224.55800000000002,225.719,1109392.0,2205152.0,6.062632841932654,2.2368198517486664,6.360919412035321,3991.962588447939,3989.644567405112,2291337141,1437989,1437154,1594.3574182029206,6.057,1436848,1436848,3986.57,3986.57,0,1.0,False,True,True,6520,10.0,503.8,2263312,4.509966777408638,360.8,224.908,225.45200000000003,225.48450000000003,220.527,3962.0894457399277,3963.562143473009,1.75503355704698,18.29177351234475
F_lat_centralindia,F_lat_centralindia_rep3,3,centralindia,F01,207.0 ms real RTT @ 6 MB/s (centralindia),1,16,1,1000,6,207.0,360,301,225.463,227.282,197.97002990033224,52.956999999999994,278.243,225.463,226.069,1112760.0,2212136.0,6.0067810066314005,0.3408236127562832,6.296914756638123,4033.53408472923,4031.232835857907,2268395391,1453037,1452208,1562.0320167634388,5.996,1451902,1451902,4027.12,4027.12,0,-0.1,False,True,True,1232,10.0,-539.8,2261008,4.4132890365448505,360.8,220.188,225.18099999999998,225.461,225.7325,3990.286133868649,3991.765751403168,1.8175496688741721,19.603880933764696
F_lat_centralus,F_lat_centralus_rep1,1,centralus,F01,0.1 ms real RTT @ 6 MB/s (centralus),1,16,1,1000,6,0.1,360,300,22.585,25.665300000000006,21.71866,11.804950000000002,40.275,22.585,23.159,10080.0,1103177.2,6.114258242183917,3.6378044051643164,6.424318920926382,3994.5866323473047,3992.318516225854,2308444383,1435371,1434556,1609.1699334149382,6.117,1438040,1438040,3989.7,3989.7,0,2.0,False,True,True,0,10.0,586.3,1214416,5.205333333333334,360.8,21.6205,22.130000000000003,22.640500000000003,22.791,3963.656390069125,3965.1348149410287,2.880666666666667,13.673609358245248
F_lat_centralus,F_lat_centralus_rep2,2,centralus,F01,0.1 ms real RTT @ 6 MB/s (centralus),1,16,1,1000,6,0.1,360,301,22.286,25.029,20.177744186046514,6.44,34.5,22.286,23.421,10024.0,1098464.0,5.994393331112904,0.3041001646586081,6.299633697924291,4036.9051094474703,4034.11830145289,2269561536,1454371,1453367,1561.5887356737837,5.997,1453061,1453061,4029.98,4029.98,0,-0.0,False,True,True,0,10.0,2159.5,1147912,4.703322259136212,360.9,21.802500000000002,22.287000000000003,22.1065,22.3675,4005.3968154704758,4006.8755605314454,2.8953333333333338,12.165151369389948
F_lat_centralus,F_lat_centralus_rep3,3,centralus,F01,0.1 ms real RTT @ 6 MB/s (centralus),1,16,1,1000,6,0.1,360,301,21.918,24.563000000000002,20.36763122923588,8.649000000000001,40.849999999999994,21.918,22.617,10392.0,1098560.0,6.115022087872987,3.329575717612027,6.37916509144223,3973.6118255573315,3971.274903150801,2298431900,1431704,1430862,1606.326745695951,6.086,1434057,1434057,3975.73,3975.73,0,1.4,False,True,True,0,10.0,-1642.7,1291824,5.407641196013288,361.0,21.69,21.801000000000002,21.664,22.1845,3954.972988544442,3956.4844023268556,2.9321192052980134,13.488505729051358
F_lat_eastus,F_lat_eastus_rep1,1,eastus,F01,23.2 ms real RTT @ 6 MB/s (eastus),1,16,1,1000,6,23.2,360,301,40.374,41.632000000000005,39.63190033222592,31.137,47.447,40.374,40.95,12120.0,1108584.0,5.993431117913682,0.3502037260085049,6.274564348635133,4019.4101853885118,4017.089623550071,2260459389,1448023,1447187,1561.967727045641,5.986,1450792,1450792,4022.65,4022.65,0,-0.2,False,True,True,6504,10.0,-103.7,1180736,4.451827242524917,361.1,39.279,40.391000000000005,40.189499999999995,40.4315,4024.1982620372205,4025.877588667633,2.2256666666666667,18.538687979554982
F_lat_eastus,F_lat_eastus_rep2,2,eastus,F01,23.2 ms real RTT @ 6 MB/s (eastus),1,16,1,1000,6,23.2,360,300,40.263999999999996,41.852000000000004,38.92296,26.6156,49.323,40.264,41.1875,11800.0,1116330.4,6.094344106131305,3.0868176527290885,6.387336085520853,3982.620402791987,3980.351817145554,2294680352,1430775,1429960,1604.7164619989371,6.081,1433834,1433834,3976.66,3976.66,0,1.3,False,True,True,0,10.0,-926.6,1138472,4.659,360.9,39.445,40.039500000000004,40.298500000000004,40.4875,3965.471953645946,3967.157891508261,2.139333333333333,18.4175076507689
F_lat_eastus,F_lat_eastus_rep3,3,eastus,F01,23.2 ms real RTT @ 6 MB/s (eastus),1,16,1,1000,6,23.2,360,300,40.04900000000001,41.07465,38.97144333333333,27.05675,47.123,40.049,40.536500000000004,12224.0,1109158.0,5.999319515191346,0.3509730447483829,6.291109678210473,4028.2567862202204,4025.9803673410856,2260624248,1447499,1446681,1562.6280071418648,5.991,1450384,1450384,4022.04,4022.04,0,-0.1,False,True,True,21232,10.0,-3270.7,1573512,5.454,360.8,39.489,40.093500000000006,40.016999999999996,40.041,4027.4569410133045,4029.1364027394247,2.2580000000000005,18.702140302032426
F_lat_northeurope,F_lat_northeurope_rep1,1,northeurope,F01,99.5 ms real RTT @ 6 MB/s (northeurope),1,16,1,1000,6,99.5,360,301,113.06700000000001,114.038,112.07635215946843,102.223,121.505,113.06700000000001,113.459,1089936.0,1140088.0,6.083775809150416,2.6990058805328636,6.382645832554666,3994.113846024202,3991.299532020167,2299673336,1439083,1438069,1599.1397742389274,6.079,1437763,1437763,3988.77,3988.77,0,1.3,False,True,True,6160,10.0,3275.9,1398648,4.87109634551495,360.8,112.481,112.989,112.997,113.152,3942.5384423552878,3943.829337879787,2.022847682119205,18.69103417802368
